Query Sequence Name	Gene ID	Gene Name	Genome ID	Genome Name	Query Start Coord	Query End Coord	Subject Start Coord	Subject End Coord	Bit Score	E-value	Identities	Subject Length	
query3651546	2844263554	periplasmic mercuric ion binding protein	2844259987	Marinobacter profundi PWS21	1	91	1	92	114	8e-36	62	98	
query3651546	639810196	periplasmic mercuric ion binding protein	639633037	Marinobacter aquaeolei VT8	1	91	1	92	114	9e-36	62	98	
query3651546	2744640516	periplasmic mercuric ion binding protein	2744054528	Idiomarina sp. H105	1	88	1	89	113	3e-35	65	98	
query3651546	2548483025	periplasmic mercuric ion binding protein	2547132370	Komagataeibacter europaeus LMG 18890	21	91	22	92	112	3e-35	75	92	
query3651546	2562785599	periplasmic mercuric ion binding protein	2562617043	Pseudomonas sp. EGD-AK9	1	91	1	91	112	6e-35	78	91	
query3651546	2578640365	periplasmic mercuric ion binding protein	2576861519	Enterobacter sp. MGH 7	1	91	1	91	112	6e-35	78	91	
query3651546	2590839881	periplasmic mercuric ion binding protein	2590828102	beta proteobacterium FWI2	21	91	25	95	112	1e-34	77	95	
query3651546	2590845357	periplasmic mercuric ion binding protein	2590828102	beta proteobacterium FWI2	1	91	1	91	112	8e-35	78	91	
query3651546	2597780418	periplasmic mercuric ion binding protein	2597489864	Congregibacter litoralis KT71	2	91	3	92	112	7e-35	60	98	
query3651546	2632162831	periplasmic mercuric ion binding protein	2630968527	Comamonas testosteroni JL40	1	91	1	91	112	7e-35	78	91	
query3651546	2638918795	periplasmic mercuric ion binding protein	2636416004	Pseudomonas mandelii LMG 21607	1	91	1	91	112	8e-35	78	91	
query3651546	2641575372	periplasmic mercuric ion binding protein	2639762996	Pseudomonas aeruginosa O400	1	91	1	91	112	8e-35	78	91	
query3651546	2648214588	periplasmic mercuric ion binding protein	2645728076	Enterobacter hormaechei BIDMC 33A	1	91	1	91	112	6e-35	78	91	
query3651546	2657831375	periplasmic mercuric ion binding protein	2657245036	Enterobacter hormaechei MNCRE41	1	91	1	91	112	6e-35	78	91	
query3651546	2660724896	periplasmic mercuric ion binding protein	2660238024	Escherichia coli MNCRE22	1	91	1	91	112	6e-35	78	91	
query3651546	2660909020	periplasmic mercuric ion binding protein	2660238069	Enterobacter hormaechei MNCRE23	1	91	1	91	112	6e-35	78	91	
query3651546	2661466394	periplasmic mercuric ion binding protein	2660238213	Enterobacter hormaechei MNCRE19	1	91	1	91	112	6e-35	78	91	
query3651546	2661766518	periplasmic mercuric ion binding protein	2660238286	Enterobacter hormaechei MNCRE48	1	91	1	91	112	6e-35	78	91	
query3651546	2662780172	periplasmic mercuric ion binding protein	2660238535	Enterobacter hormaechei MNCRE52	1	91	1	91	112	6e-35	78	91	
query3651546	2662884212	periplasmic mercuric ion binding protein	2660238562	Enterobacter hormaechei MNCRE83	1	91	1	91	112	6e-35	78	91	
query3651546	2663003763	periplasmic mercuric ion binding protein	2660238592	Enterobacter hormaechei MNCRE35	1	91	1	91	112	6e-35	78	91	
query3651546	2663046891	periplasmic mercuric ion binding protein	2660238602	Enterobacter hormaechei MNCRE42	1	91	1	91	112	6e-35	78	91	
query3651546	2663087059	periplasmic mercuric ion binding protein	2660238611	Enterobacter hormaechei MNCRE86	1	91	1	91	112	6e-35	78	91	
query3651546	2663314958	periplasmic mercuric ion binding protein	2660238670	Enterobacter hormaechei MNCRE84	1	91	1	91	112	6e-35	78	91	
query3651546	2663912269	periplasmic mercuric ion binding protein	2663762639	Enterobacter hormaechei MNCRE39	1	91	1	91	112	6e-35	78	91	
query3651546	2665079283	periplasmic mercuric ion binding protein	2663762955	Enterobacter hormaechei MNCRE56	1	91	1	91	112	6e-35	78	91	
query3651546	2665908687	periplasmic mercuric ion binding protein	2663763164	Enterobacter hormaechei MNCRE18	1	91	1	91	112	6e-35	78	91	
query3651546	2666523196	periplasmic mercuric ion binding protein	2663763311	Enterobacter hormaechei MNCRE7	1	91	1	91	112	6e-35	78	91	
query3651546	2666840447	periplasmic mercuric ion binding protein	2663763391	Enterobacter hormaechei MNCRE29	1	91	1	91	112	6e-35	78	91	
query3651546	2666886287	periplasmic mercuric ion binding protein	2663763403	Enterobacter hormaechei MNCRE51	1	91	1	91	112	6e-35	78	91	
query3651546	2667302890	periplasmic mercuric ion binding protein	2663763503	Enterobacter hormaechei MNCRE25	1	91	1	91	112	6e-35	78	91	
query3651546	2667575107	periplasmic mercuric ion binding protein	2667527211	Pseudomonas abietaniphila LMG 20220	21	91	25	95	112	1e-34	77	95	
query3651546	2669315625	periplasmic mercuric ion binding protein	2667527746	Enterobacter hormaechei MNCRE30	1	91	1	91	112	6e-35	78	91	
query3651546	2670682233	periplasmic mercuric ion binding protein	2667528073	Enterobacter hormaechei MNCRE17	1	91	1	91	112	6e-35	78	91	
query3651546	2672815933	periplasmic mercuric ion binding protein	2671180447	Enterobacter hormaechei MNCRE57	1	91	1	91	112	6e-35	78	91	
query3651546	2673682591	periplasmic mercuric ion binding protein	2671180661	Enterobacter hormaechei MNCRE8	1	91	1	91	112	6e-35	78	91	
query3651546	2678374286	periplasmic mercuric ion binding protein	2675903546	Enterobacter hormaechei MNCRE79	1	91	1	91	112	6e-35	78	91	
query3651546	2691953721	periplasmic mercuric ion binding protein	2690316027	Enterobacter hormaechei MNCRE36	1	91	1	91	112	6e-35	78	91	
query3651546	2692061230	periplasmic mercuric ion binding protein	2690316054	Enterobacter hormaechei MNCRE71	1	91	1	91	112	6e-35	78	91	
query3651546	2693536657	periplasmic mercuric ion binding protein	2693429525	Enterobacter hormaechei MNCRE28	1	91	1	91	112	6e-35	78	91	
query3651546	2702936788	periplasmic mercuric ion binding protein	2700989497	Enterobacter hormaechei MNCRE6	1	91	1	91	112	6e-35	78	91	
query3651546	2702943756	periplasmic mercuric ion binding protein	2700989499	Enterobacter hormaechei MNCRE37	1	91	1	91	112	6e-35	78	91	
query3651546	2702951098	periplasmic mercuric ion binding protein	2700989500	Enterobacter hormaechei MNCRE38	1	91	1	91	112	6e-35	78	91	
query3651546	2702973690	periplasmic mercuric ion binding protein	2700989506	Enterobacter hormaechei MNCRE9	1	91	1	91	112	6e-35	78	91	
query3651546	2703087102	periplasmic mercuric ion binding protein	2700989529	Enterobacter hormaechei MNCRE81	1	91	1	91	112	6e-35	78	91	
query3651546	2706468628	periplasmic mercuric ion binding protein	2703719350	Enterobacter hormaechei MNCRE85	1	91	1	91	112	6e-35	78	91	
query3651546	2719745390	periplasmic mercuric ion binding protein	2718218012	Enterobacter cloacae AR_0002	1	91	1	91	112	6e-35	78	91	
query3651546	2730100370	periplasmic mercuric ion binding protein	2728369351	Enterobacter hormaechei oharae 34978	1	91	1	91	112	6e-35	78	91	
query3651546	2736092956	periplasmic mercuric ion binding protein	2734482401	Pseudomonas aeruginosa RW88	21	91	25	95	112	1e-34	77	95	
query3651546	2736088392	periplasmic mercuric ion binding protein	2734482401	Pseudomonas aeruginosa RW88	1	91	1	91	112	9e-35	78	91	
query3651546	2743195020	periplasmic mercuric ion binding protein	2740892368	Cupriavidus metallidurans NE12	21	91	25	95	112	1e-34	77	95	
query3651546	2753853781	periplasmic mercuric ion binding protein	2751185916	Enterobacter roggenkampii 42192	1	91	1	91	112	6e-35	78	91	
query3651546	2766091350	periplasmic mercuric ion binding protein	2765235946	Enterobacter cloacae sp. ABFPL	1	91	1	91	112	6e-35	78	91	
query3651546	2766113964	periplasmic mercuric ion binding protein	2765235966	Burkholderia sp. CQ001	21	91	25	95	112	1e-34	77	95	
query3651546	2776754250	periplasmic mercuric ion binding protein	2775507014	Halomonas sp. MES3-P3E	2	91	3	92	112	7e-35	60	98	
query3651546	2792669192	periplasmic mercuric ion binding protein	2791355103	Marinobacter aromaticivorans D15-8P	1	91	1	92	112	3e-35	61	98	
query3651546	2793450614	periplasmic mercuric ion binding protein	2791355284	Enterobacter hormaechei xiangfangensis 40884	1	91	1	91	112	6e-35	78	91	
query3651546	2815718288	periplasmic mercuric ion binding protein	2814123354	Pseudomonas mandelii NBRC 103147	1	91	1	91	112	8e-35	78	91	
query3651546	2837351986	periplasmic mercuric ion binding protein	2837349240	Pusillimonas maritima L52-1-41	2	91	3	92	112	5e-35	60	98	
query3651546	2842974124	periplasmic mercuric ion binding protein	2842970183	Pluralibacter gergoviae DS82E24	1	91	1	91	112	6e-35	78	91	
query3651546	2843913680	periplasmic mercuric ion binding protein	2843909154	Cronobacter sakazakii GZcsf-1	1	91	1	91	112	6e-35	78	91	
query3651546	2846786362	periplasmic mercuric ion binding protein	2846780681	Agrobacterium tumefaciens CFBP6625	1	91	1	91	112	7e-35	78	91	
query3651546	2850614733	periplasmic mercuric ion binding protein	2850609361	Agrobacterium tumefaciens CFBP6626	1	91	1	91	112	6e-35	78	91	
query3651546	2850614195	periplasmic mercuric ion binding protein	2850609361	Agrobacterium tumefaciens CFBP6626	1	91	1	91	112	6e-35	78	91	
query3651546	2851118061	periplasmic mercuric ion binding protein	2851114255	Serratia marcescens AR_0027	1	91	1	91	112	6e-35	78	91	
query3651546	2859675808	periplasmic mercuric ion binding protein	2859671954	Enterobacter cloacae AR_0053	1	91	1	91	112	6e-35	78	91	
query3651546	2869866566	periplasmic mercuric ion binding protein	2869861177	Enterobacter hormaechei 20710	1	91	1	91	112	7e-35	78	91	
query3651546	641216097	periplasmic mercuric ion binding protein	641210481	Uncultured bacterium plasmid pTP6	1	91	1	91	112	8e-37	78	91	
query3651546	2745149125	periplasmic mercuric ion binding protein	2744054652	Methylorubrum populi CD11_7	18	91	19	92	111	2e-34	69	92	
query3651546	2579988160	periplasmic mercuric ion binding protein	2579778552	Mesorhizobium sp. NBIMC_P2-C4	1	91	1	92	110	4e-34	68	92	
query3651546	2581314630	periplasmic mercuric ion binding protein	2579778865	Mesorhizobium sp. NBIMC_P2-C2	1	91	1	92	110	4e-34	68	92	
query3651546	2581894813	periplasmic mercuric ion binding protein	2579779004	Mesorhizobium sp. NBIMC_P2-C1	1	91	1	92	110	4e-34	68	92	
query3651546	2584187539	periplasmic mercuric ion binding protein	2582580991	Mesorhizobium sp. NBIMC_P2-C3	1	91	1	92	110	4e-34	68	92	
query3651546	2841427039	periplasmic mercuric ion binding protein	2841423562	Marinobacter sp. Arc7-DN-1	16	90	17	91	110	1e-34	69	91	
query3651546	640637207	periplasmic mercuric ion binding protein	640612205	Marinobacter sp. ELB17	16	91	17	92	110	3e-34	67	98	
query3651546	2841425996	periplasmic mercuric ion binding protein	2841423562	Marinobacter sp. Arc7-DN-1	3	90	4	91	109	9e-34	63	101	
query3651546	2744639959	periplasmic mercuric ion binding protein	2744054528	Idiomarina sp. H105	2	91	3	92	108	2e-33	59	98	
query3651546	2823157329	periplasmic mercuric ion binding protein	2823156881	Marinobacter sp. CPC48	18	88	19	89	108	2e-33	72	111	
query3651546	639809862	periplasmic mercuric ion binding protein	639633037	Marinobacter aquaeolei VT8	18	88	19	89	108	1e-33	72	100	
query3651546	2597780112	periplasmic mercuric ion binding protein	2597489864	Congregibacter litoralis KT71	1	89	1	89	107	3e-33	55	95	
query3651546	2515446991	periplasmic mercuric ion binding protein	2515154076	Thiobacillus thioparus DSM 505	1	90	1	91	105	3e-32	62	100	
query3651546	2620089996	periplasmic mercuric ion binding protein	2619618959	Marinobacter sp. DSM 26291	2	91	3	92	105	2e-32	57	98	
query3651546	2744639013	periplasmic mercuric ion binding protein	2744054528	Idiomarina sp. H105	16	90	17	91	103	2e-31	65	99	
query3651546	2778740264	periplasmic mercuric ion binding protein	2778261061	Pusillimonas sp. EAC49	1	91	1	92	102	5e-31	53	96	
query3651546	2571818994	periplasmic mercuric ion binding protein	2571042229	Acidithiobacillus thiooxidans A01	1	91	1	92	101	9e-31	54	98	
query3651546	2690188336	periplasmic mercuric ion binding protein	2687453788	Burkholderia sp. D7	31	91	1	61	101	9e-31	82	61	
query3651546	2532555018	periplasmic mercuric ion binding protein	2531839185	Paraglaciecola polaris LMG 21857	1	91	1	91	100	2e-30	55	91	
query3651546	2742270044	periplasmic mercuric ion binding protein	2740892159	Oleibacter sp. HI0075	1	89	1	89	100	4e-30	54	95	
query3651546	2788624164	periplasmic mercuric ion binding protein	2788499826	Sulfurirhabdus autotrophica DSM 100309	5	90	8	94	100	3e-30	61	99	
query3651546	2837349623	periplasmic mercuric ion binding protein	2837349240	Pusillimonas maritima L52-1-41	2	91	3	92	100	2e-30	54	98	
query3651546	2628006980	periplasmic mercuric ion binding protein	2627853545	Thiobacillus sp. Bin4_E1B	22	91	31	100	98.2	2e-29	69	104	
query3651546	2776754121	periplasmic mercuric ion binding protein	2775507014	Halomonas sp. MES3-P3E	2	91	3	92	97.8	3e-29	53	98	
query3651546	2562495267	periplasmic mercuric ion binding protein	2561511209	Cycloclasticus zancles 7-ME	1	90	1	90	97.4	2e-29	56	90	
query3651546	2562497565	periplasmic mercuric ion binding protein	2561511209	Cycloclasticus zancles 7-ME	1	90	1	90	97.4	2e-29	56	90	
query3651546	2638793325	periplasmic mercuric ion binding protein	2636415980	unclassified betaproteobacterium ENR4	16	91	21	96	97.1	5e-29	59	100	
query3651546	2532554561	periplasmic mercuric ion binding protein	2531839185	Paraglaciecola polaris LMG 21857	1	91	1	90	96.3	1e-28	52	90	
query3651546	2745191493	periplasmic mercuric ion binding protein	2744054662	Pseudomonas monteilii CD10_2	1	91	1	91	92.0	6e-27	53	91	
query3651546	642755478	periplasmic mercuric ion binding protein	642555105	Alteromonas mediterranea DE	18	90	10	82	90.5	1e-26	58	85	
query3651546	2581400156	periplasmic mercuric ion binding protein	2579778887	Pseudomonas aeruginosa BWHPSA037	1	91	1	91	90.1	4e-26	51	91	
query3651546	2642371796	periplasmic mercuric ion binding protein	2639763190	Pseudomonas rhodesiae LMG 17764	1	91	1	91	90.1	4e-26	51	91	
query3651546	2642371823	periplasmic mercuric ion binding protein	2639763190	Pseudomonas rhodesiae LMG 17764	1	91	1	91	90.1	4e-26	51	91	
query3651546	2666488537	periplasmic mercuric ion binding protein	2663763303	Pseudomonas sp. NBRC 111142	1	91	1	91	90.1	4e-26	51	91	
query3651546	2736094563	periplasmic mercuric ion binding protein	2734482401	Pseudomonas aeruginosa RW88	1	91	1	91	90.1	4e-26	51	91	
query3651546	2794727418	periplasmic mercuric ion binding protein	2791355541	Pseudomonas sp. MPR-R5A	1	91	1	91	90.1	4e-26	51	91	
query3651546	2794787470	periplasmic mercuric ion binding protein	2791355551	Pseudomonas sp. MPR-R5B	1	91	1	91	90.1	4e-26	51	91	
query3651546	2795101344	periplasmic mercuric ion binding protein	2791355603	Pseudomonas sp. MPBC4-3	1	91	1	91	90.1	4e-26	51	91	
query3651546	2793711595	periplasmic mercuric ion binding protein	2791355346	Burkholderia aenigmatica AU17325	31	90	1	60	88.6	1e-25	70	61	
query3651546	2816005280	periplasmic mercuric ion binding protein	2814123434	Burkholderia vietnamiensis AU15829	31	90	1	60	88.6	9e-26	70	61	
query3651546	2860479535	periplasmic mercuric ion binding protein	2860472259	Burkholderia sp. IDO3	31	90	1	60	88.6	9e-26	70	61	
query3651546	2632162812	periplasmic mercuric ion binding protein	2630968527	Comamonas testosteroni JL40	1	91	1	91	88.2	2e-25	52	91	
query3651546	2532552823	periplasmic mercuric ion binding protein	2531839185	Paraglaciecola polaris LMG 21857	22	91	21	90	87.4	3e-25	57	90	
query3651546	2633608706	periplasmic mercuric ion binding protein	2630968880	Sphingopyxis sp. LC81	1	91	1	93	86.7	6e-25	52	93	
query3651546	2585110223	periplasmic mercuric ion binding protein	2582581268	Halomonas ilicicola DSM 19980	1	87	3	90	86.3	9e-25	51	102	
query3651546	2580261347	periplasmic mercuric ion binding protein	2579778615	Paraburkholderia fungorum NBRC 102489	1	91	1	93	85.9	2e-24	55	95	
query3651546	2813012523	periplasmic mercuric ion binding protein	2811995063	Paraburkholderia fungorum FDAARGOS_245	1	91	1	93	85.9	3e-24	55	95	
query3651546	2842328819	periplasmic mercuric ion binding protein	2842324504	Paraburkholderia fungorum SEMIA 4007	1	91	1	93	85.9	3e-24	55	95	
query3651546	2842353135	periplasmic mercuric ion binding protein	2842348783	Paraburkholderia fungorum SEMIA 4013	1	91	1	93	85.9	3e-24	55	95	
query3651546	640634055	periplasmic mercuric ion binding protein	640612205	Marinobacter sp. ELB17	31	91	1	61	85.1	1e-24	66	67	
query3651546	2540472474	periplasmic mercuric ion binding protein	2540341041	Pseudoalteromonas sp. BSi20311	18	90	18	90	84.7	3e-24	53	94	
query3651546	2776680478	periplasmic mercuric ion binding protein	2775506997	Alteromonas sp. MB-3u-76	18	90	18	90	84.7	4e-24	53	94	
query3651546	642754845	periplasmic mercuric ion binding protein	642555105	Alteromonas mediterranea DE	18	90	18	90	84.7	4e-24	53	94	
query3651546	2793711600	periplasmic mercuric ion binding protein	2791355346	Burkholderia aenigmatica AU17325	18	91	19	91	83.6	2e-23	55	91	
query3651546	2816005275	periplasmic mercuric ion binding protein	2814123434	Burkholderia vietnamiensis AU15829	18	91	19	91	83.6	1e-23	55	91	
query3651546	2860479540	periplasmic mercuric ion binding protein	2860472259	Burkholderia sp. IDO3	18	91	19	91	83.6	1e-23	55	91	
query3651546	2637344684	periplasmic mercuric ion binding protein	2636415628	Caballeronia zhejiangensis CEIB S4-3	18	91	19	91	82.4	4e-23	54	91	
query3651546	2586933733	periplasmic mercuric ion binding protein	2585427838	Halomonas zincidurans B6	1	89	3	92	82.0	4e-23	48	101	
query3651546	2776680345	periplasmic mercuric ion binding protein	2775506997	Alteromonas sp. MB-3u-76	4	91	21	108	81.6	1e-22	47	108	
query3651546	2787209437	periplasmic mercuric ion binding protein	2786546396	Nitrospirae bacterium CG08_land_8_20_14_0_20_52_24	4	89	16	100	80.5	2e-22	50	105	
query3651546	2787214926	periplasmic mercuric ion binding protein	2786546399	Nitrospirae bacterium CG_4_10_14_3_um_filter_53_41	4	89	16	100	80.5	2e-22	50	105	
query3651546	2787229323	periplasmic mercuric ion binding protein	2786546405	Nitrospirae bacterium CG_4_8_14_3_um_filter_50_41	4	89	16	100	80.5	1e-22	50	105	
query3651546	2787239268	periplasmic mercuric ion binding protein	2786546408	Nitrospirae bacterium CG17_big_fil_post_rev_8_21_14_2_50_50_9	4	89	16	100	80.5	2e-22	50	105	
query3651546	2521638062	periplasmic mercuric ion binding protein	2521172617	Leisingera aquimarina DSM 24565	6	90	20	103	80.1	4e-22	51	104	
query3651546	2551989604	periplasmic mercuric ion binding protein	2551306146	Afipia birgiae 34632	1	91	1	94	80.1	3e-22	48	98	
query3651546	2570642369	periplasmic mercuric ion binding protein	2568526636	Methylibium sp. T29-B	22	91	23	92	80.1	2e-22	57	94	
query3651546	2579200319	periplasmic mercuric ion binding protein	2576861680	Methylibium sp. T29	22	91	23	92	80.1	2e-22	57	94	
query3651546	2538664334	periplasmic mercuric ion binding protein	2537561796	Sphingobium yanoikuyae ATCC 51230	10	91	12	93	79.7	5e-22	50	102	
query3651546	2633611504	periplasmic mercuric ion binding protein	2630968880	Sphingopyxis sp. LC81	10	91	12	93	79.7	4e-22	50	102	
query3651546	2743194515	periplasmic mercuric ion binding protein	2740892368	Cupriavidus metallidurans NE12	22	91	22	91	79.0	1e-21	53	91	
query3651546	2570642433	periplasmic mercuric ion binding protein	2568526636	Methylibium sp. T29-B	1	85	1	85	78.2	1e-21	51	93	
query3651546	2579199261	periplasmic mercuric ion binding protein	2576861680	Methylibium sp. T29	1	85	1	85	78.2	1e-21	51	93	
query3651546	2722619630	periplasmic mercuric ion binding protein	2721755456	Acidihalobacter prosperus F5	1	89	1	101	76.3	1e-20	41	106	
query3651546	2757421591	periplasmic mercuric ion binding protein	2757320355	Maricaulis maris DSM 4734	17	86	38	107	73.9	1e-19	49	125	
query3651546	2790117212	periplasmic mercuric ion binding protein	2788500277	Maricaulis sp. CPC25	17	86	38	107	73.9	1e-19	49	125	
query3651546	638141831	periplasmic mercuric ion binding protein	637000157	Maricaulis maris MCS10	17	86	38	107	73.9	1e-19	49	125	
query3651546	2633610510	periplasmic mercuric ion binding protein	2630968880	Sphingopyxis sp. LC81	9	90	11	92	73.6	1e-19	49	93	
query3651546	2656751870	periplasmic mercuric ion binding protein	2654588046	Sphingopyxis macrogoltabida 203	22	87	41	106	72.8	5e-19	48	111	
query3651546	2689352090	periplasmic mercuric ion binding protein	2687453580	Sphingopyxis macrogoltabida 203N	22	87	41	106	72.8	5e-19	48	111	
query3651546	2746674288	periplasmic mercuric ion binding protein	2744055042	Oceanicaulis sp. PT13A	17	86	38	107	72.8	3e-19	47	125	
query3651546	2778740142	periplasmic mercuric ion binding protein	2778261061	Pusillimonas sp. EAC49	17	86	38	107	72.8	4e-19	47	125	
query3651546	2790562773	periplasmic mercuric ion binding protein	2788500406	Oceanicaulis sp. CPC46	17	86	38	107	72.8	3e-19	47	125	
query3651546	2790568612	periplasmic mercuric ion binding protein	2788500408	Oceanicaulis sp. SP73	17	86	38	107	72.8	3e-19	47	125	
query3651546	2532555008	periplasmic mercuric ion binding protein	2531839185	Paraglaciecola polaris LMG 21857	31	91	1	61	71.6	3e-19	51	61	
query3651546	642756407	periplasmic mercuric ion binding protein	642555105	Alteromonas mediterranea DE	31	91	1	61	71.6	2e-19	51	61	
query3651546	2779694623	periplasmic mercuric ion binding protein	2778261321	Parvibaculum sp. CPC32	25	91	44	110	69.3	5e-18	49	112	
query3651546	2841268858	copper chaperone	2841268274	Moraxella osloensis MOXF1	20	88	2	70	67.8	6e-18	42	70	
query3651546	646167856	copper chaperone	645951810	Enhydrobacter aerosaccus SK60	20	88	2	70	67.8	5e-18	42	70	
query3651546	2521638013	periplasmic mercuric ion binding protein	2521172617	Leisingera aquimarina DSM 24565	1	91	3	93	67.4	3e-17	42	98	
query3651546	2596307563	periplasmic mercuric ion binding protein	2595698224	Bosea thiooxidans DSM 9653	1	91	1	96	67.0	5e-17	45	101	
query3651546	2714726174	periplasmic mercuric ion binding protein	2713896887	Bosea thiooxidans CGMCC 9174	1	91	1	96	67.0	6e-17	45	101	
query3651546	2758208499	periplasmic mercuric ion binding protein	2757320534	Caballeronia udeis ES_AL-E11	25	91	8	74	66.6	8e-17	51	76	
query3651546	2523631805	copper chaperone CopZ	2523533522	Paucidesulfovibrio longus DSM 6739	19	90	42	113	65.9	2e-16	42	119	
query3651546	2805062766	copper chaperone	2802429336	Moraxella osloensis NP7	21	86	3	68	65.1	6e-17	42	70	
query3651546	2850620040	periplasmic mercuric ion binding protein	2850614736	Agrobacterium tumefaciens CFBP6623	3	91	2	95	65.1	2e-16	45	95	
query3651546	2746753965	periplasmic mercuric ion binding protein	2744055058	Caballeronia udeis ES_FE-B12	25	91	8	74	64.7	5e-16	49	76	
query3651546	2755410090	periplasmic mercuric ion binding protein	2754412539	Caballeronia udeis ES_FE-H11	25	91	8	74	64.7	5e-16	49	76	
query3651546	2758007346	periplasmic mercuric ion binding protein	2757320494	Caballeronia sordidicola ES_PA-B12	25	91	8	74	64.7	5e-16	49	76	
query3651546	2597780914	periplasmic mercuric ion binding protein	2597489864	Congregibacter litoralis KT71	25	90	38	103	64.3	5e-16	44	107	
query3651546	2641374466	copper chaperone	2639762946	Bacillus sp. UMTAT18	23	86	2	65	64.3	3e-16	42	67	
query3651546	2650603501	copper chaperone	2648501636	Bacillus cereus #17	23	86	2	65	64.3	3e-16	42	67	
query3651546	2704961199	copper chaperone	2703718890	Bacillus cereus PE8-121b	23	86	2	65	64.3	3e-16	42	67	
query3651546	2729025081	copper chaperone	2728369074	Bacillus wiedmannii FSL K6-0069	23	86	2	65	64.3	3e-16	42	67	
query3651546	2744248769	copper chaperone	2744054444	Bacillus cereus B4120	23	86	2	65	64.3	3e-16	42	67	
query3651546	2744257205	copper chaperone	2744054445	Bacillus cereus B4155	23	86	2	65	64.3	3e-16	42	67	
query3651546	2842069427	periplasmic mercuric ion binding protein	2842063143	Methylobacterium brachiatum TX0642	6	91	11	96	64.3	9e-16	45	112	
query3651546	644493658	copper chaperone	643886032	Bacillus cereus R309803	23	86	7	70	64.3	3e-16	42	72	
query3651546	2540473883	periplasmic mercuric ion binding protein	2540341041	Pseudoalteromonas sp. BSi20311	7	90	20	106	63.9	7e-16	39	109	
query3651546	646167921	copper chaperone	645951810	Enhydrobacter aerosaccus SK60	21	86	3	68	63.9	2e-16	42	70	
query3651546	2655429812	periplasmic mercuric ion binding protein	2654587694	Bosea vaviloviae SD260	1	90	1	95	63.5	2e-15	44	112	
query3651546	2672320139	periplasmic mercuric ion binding protein	2671180325	Methylobacterium sp. ME121	18	91	21	96	63.5	2e-15	45	112	
query3651546	2855926952	periplasmic mercuric ion binding protein	2855920048	Methylobacterium radiotolerans MAMP 4754	18	91	21	96	63.5	2e-15	45	112	
query3651546	2713956319	periplasmic mercuric ion binding protein	2713896719	Unclassified Kofleriaceae PNA_bin4	23	90	38	105	63.2	3e-15	43	106	
query3651546	2814962085	periplasmic mercuric ion binding protein	2814123148	Methylobacterium sp. NP6	18	91	21	96	63.2	2e-15	45	112	
query3651546	2829786907	periplasmic mercuric ion binding protein	2829783330	Sphingomonas trueperi DSM 7225	18	89	21	94	62.8	2e-15	46	104	
query3651546	2776680341	periplasmic mercuric ion binding protein	2775506997	Alteromonas sp. MB-3u-76	18	88	21	94	62.4	2e-15	45	105	
query3651546	2547098519	periplasmic mercuric ion binding protein	2546826724	Methylobacterium sp. EUR3 AL-11	18	91	21	96	62.0	9e-15	44	112	
query3651546	2830074220	periplasmic mercuric ion binding protein	2830069742	Sphingobium scionense DSM 19371	18	89	21	94	62.0	5e-15	46	104	
query3651546	2633610683	periplasmic mercuric ion binding protein	2630968880	Sphingopyxis sp. LC81	18	89	21	94	61.6	6e-15	46	104	
query3651546	2727943544	periplasmic mercuric ion binding protein	2724679736	Mariprofundus micogutta ET2	4	89	6	93	61.6	3e-15	36	98	
query3651546	2836452820	periplasmic mercuric ion binding protein	2836451291	Unclassified Zetaproteobacteria bacterium 664-SC8_FULL_No.8_1.0_78	19	91	23	95	61.2	2e-15	38	98	
query3651546	2844113638	periplasmic mercuric ion binding protein	2844110416	Herbaspirillum sp. VT-16-41	8	91	9	84	61.2	6e-15	48	84	
query3651546	2629775633	copper chaperone	2627853986	Geobacillus sp. 12AMOR1	23	86	3	66	60.8	4e-15	44	68	
query3651546	2629775667	copper chaperone	2627853986	Geobacillus sp. 12AMOR1	23	86	3	66	60.8	4e-15	44	68	
query3651546	2638630229	periplasmic mercuric ion binding protein	2636415936	Methylobacterium variabile DSM 16961	3	91	2	96	60.1	5e-14	42	112	
query3651546	2839027675	P-type Cu+ transporter	2839026242	Brevibacillus gelatini DSM 100115	19	91	10	82	60.1	4e-13	38	805	
query3651546	2579690029	P-type Cu+ transporter	2576861810	Defluviimonas sp. 20V17	11	85	4	78	59.3	8e-13	40	831	
query3651546	2633610516	periplasmic mercuric ion binding protein	2630968880	Sphingopyxis sp. LC81	3	90	6	93	59.3	4e-14	39	99	
query3651546	2695048208	P-type Cu+ transporter	2693429897	Allgaiera indica DSM 24802	11	85	4	78	59.3	8e-13	40	831	
query3651546	2556791245	periplasmic mercuric ion binding protein	2554235754	Bradyrhizobium sp. OHSU_III	3	91	2	95	58.5	1e-13	41	95	
query3651546	2686822273	periplasmic mercuric ion binding protein	2684623108	Desulfuromonas sp. DDH964	20	84	21	84	58.2	1e-13	45	97	
query3651546	2699273558	hypothetical protein	2698536479	Enterobacter kobei ST54:941713674	60	91	1	32	58.2	4e-14	88	32	
query3651546	2514134573	copper chaperone	2513237191	Komagataeibacter medellinensis NBRC 3288	22	88	16	82	57.0	2e-13	43	83	
query3651546	2531459214	copper chaperone	2529293169	Staphylococcus aureus aureus CM05	26	86	6	66	57.0	1e-13	38	68	
query3651546	2533151043	copper chaperone	2531839347	Staphylococcus aureus aureus MRSA177	19	86	3	69	57.0	9e-14	37	71	
