Query Sequence Name	Gene ID	Gene Name	Genome ID	Genome Name	Query Start Coord	Query End Coord	Subject Start Coord	Subject End Coord	Bit Score	E-value	Identities	Subject Length	
query3664279	649633429	mercuric ion transport protein	649633086	Pseudomonas fluorescens SBW25	1	116	1	116	163	2e-54	81	116	
query3664279	2758208480	mercuric ion transport protein	2757320534	Caballeronia udeis ES_AL-E11	1	116	1	116	162	6e-54	80	116	
query3664279	2793711599	mercuric ion transport protein	2791355346	Burkholderia aenigmatica AU17325	2	116	7	121	162	8e-54	79	121	
query3664279	2816005276	mercuric ion transport protein	2814123434	Burkholderia vietnamiensis AU15829	2	116	7	121	162	6e-54	79	121	
query3664279	2860479539	mercuric ion transport protein	2860472259	Burkholderia sp. IDO3	2	116	7	121	162	7e-54	79	121	
query3664279	2716249620	mercuric ion transport protein	2713897252	Pseudomonas syringae pv. atrofaciens ICMP 4394	1	116	1	116	161	2e-53	80	116	
query3664279	2581105857	mercuric ion transport protein	2579778817	Burkholderia cenocepacia PT15	1	116	1	116	160	4e-53	78	116	
query3664279	2583247053	mercuric ion transport protein	2582580763	Burkholderia cenocepacia S2AES	1	116	1	116	160	4e-53	78	116	
query3664279	2598438730	mercuric ion transport protein	2597490133	Burkholderia multivorans DDS 15A-1	1	116	1	116	160	4e-53	78	116	
query3664279	2639346947	mercuric ion transport protein	2636416112	Mumia flava MUSC 201	1	116	1	116	160	8e-53	78	116	
query3664279	2648572302	mercuric ion transport protein	2648501116	Aquamicrobium sp. SK-2	1	116	1	116	160	5e-53	78	116	
query3664279	2682450120	mercuric ion transport protein	2681812996	Burkholderia contaminans LMG 23361	1	116	1	116	160	5e-53	78	116	
query3664279	2710231753	mercuric ion transport protein	2708743155	Paraburkholderia insulsa LMG 28183	1	116	1	116	160	5e-53	78	116	
query3664279	2735853927	mercuric ion transport protein	2734482269	Burkholderia sp. bin4_M5	1	116	1	116	160	4e-53	78	116	
query3664279	2766114601	mercuric ion transport protein	2765235966	Burkholderia sp. CQ001	1	116	1	116	160	5e-53	78	116	
query3664279	2774117575	mercuric ion transport protein	2773857669	Burkholderia sp. 28_3	1	116	1	116	160	4e-53	78	116	
query3664279	2793658658	mercuric ion transport protein	2791355339	Burkholderia sp. HI4860	1	116	1	116	160	4e-53	78	116	
query3664279	2793667010	mercuric ion transport protein	2791355340	Burkholderia sp. AU33647	1	116	1	116	160	4e-53	78	116	
query3664279	2793676658	mercuric ion transport protein	2791355341	Burkholderia sp. AU27893	1	116	1	116	160	4e-53	78	116	
query3664279	2585110846	mercuric ion transport protein	2582581268	Halomonas ilicicola DSM 19980	1	116	1	116	157	2e-52	72	116	
query3664279	2744640517	mercuric ion transport protein	2744054528	Idiomarina sp. H105	1	116	1	116	156	1e-51	71	116	
query3664279	2571818995	mercuric ion transport protein	2571042229	Acidithiobacillus thiooxidans A01	1	116	1	116	155	2e-51	73	116	
query3664279	2647724816	mercuric ion transport protein	2645727960	Sphingomonas sp. Ant H11	1	116	1	116	155	1e-51	73	116	
query3664279	2718474439	mercuric ion transport protein	2718217687	Novosphingobium kunmingense CGMCC 1.12274	1	116	25	140	155	3e-51	71	140	
query3664279	2548483024	mercuric ion transport protein	2547132370	Komagataeibacter europaeus LMG 18890	1	116	6	121	153	2e-50	79	121	
query3664279	2510630952	mercuric ion transport protein	2510461031	Pseudomonas aeruginosa LC IV, ATCC 260	35	116	1	82	150	6e-50	93	82	
query3664279	2510646086	mercuric ion transport protein	2510461033	Pseudomonas aeruginosa Gessard, ATCC 262	35	116	1	82	150	6e-50	93	82	
query3664279	2745149126	mercuric ion transport protein	2744054652	Methylorubrum populi CD11_7	1	116	6	121	149	9e-49	75	121	
query3664279	2807498197	mercuric ion transport protein	2806310756	Methylophaga sp. IN12	1	116	1	117	147	2e-48	73	117	
query3664279	2837351987	mercuric ion transport protein	2837349240	Pusillimonas maritima L52-1-41	1	116	1	116	147	2e-48	72	116	
query3664279	2793749078	mercuric ion transport protein	2791355352	Trinickia dabaoshanensis GIMN1.004	1	116	1	116	146	2e-47	69	116	
query3664279	2597780419	mercuric ion transport protein	2597489864	Congregibacter litoralis KT71	1	116	1	117	143	2e-46	71	117	
query3664279	2744639958	mercuric ion transport protein	2744054528	Idiomarina sp. H105	1	116	1	117	143	2e-46	71	117	
query3664279	2776754249	mercuric ion transport protein	2775507014	Halomonas sp. MES3-P3E	1	116	1	117	143	2e-46	71	117	
query3664279	2551989550	mercuric ion transport protein	2551306146	Afipia birgiae 34632	1	116	1	116	142	2e-46	78	116	
query3664279	2585849346	mercuric ion transport protein	2585427595	Rhizobium tropici PTD1	1	116	1	116	142	4e-46	78	116	
query3664279	2788675048	mercuric ion transport protein	2788499837	Rhizobium sp. WW_1	1	116	1	116	142	4e-46	78	116	
query3664279	2515446992	mercuric ion transport protein	2515154076	Thiobacillus thioparus DSM 505	1	116	1	118	141	7e-46	59	118	
query3664279	2579988159	mercuric ion transport protein	2579778552	Mesorhizobium sp. NBIMC_P2-C4	1	116	1	116	137	6e-44	73	116	
query3664279	2581314631	mercuric ion transport protein	2579778865	Mesorhizobium sp. NBIMC_P2-C2	1	116	1	116	137	5e-44	73	116	
query3664279	2581894812	mercuric ion transport protein	2579779004	Mesorhizobium sp. NBIMC_P2-C1	1	116	1	116	137	5e-44	73	116	
query3664279	2584187538	mercuric ion transport protein	2582580991	Mesorhizobium sp. NBIMC_P2-C3	1	116	1	116	137	5e-44	73	116	
query3664279	2660388313	mercuric ion transport protein	2660237937	Pseudomonas lactis DSM 29142	1	84	1	84	133	1e-42	80	102	
query3664279	2628006981	mercuric ion transport protein	2627853545	Thiobacillus sp. Bin4_E1B	1	116	1	117	130	7e-42	59	117	
query3664279	2647653751	mercuric ion transport protein	2645727942	Comamonas thiooxydans DF2	1	67	1	67	125	6e-40	94	67	
query3664279	2844113637	mercuric ion transport protein	2844110416	Herbaspirillum sp. VT-16-41	2	116	5	117	125	3e-39	55	117	
query3664279	2638793326	mercuric ion transport protein	2636415980	unclassified betaproteobacterium ENR4	9	116	33	142	120	2e-37	56	142	
query3664279	2788624165	mercuric ion transport protein	2788499826	Sulfurirhabdus autotrophica DSM 100309	1	116	1	118	116	5e-36	49	118	
query3664279	2637850024	mercuric ion transport protein	2636415745	Comamonas thiooxydans DF1	52	116	1	65	115	5e-36	89	65	
query3664279	2632162813	mercuric ion transport protein	2630968527	Comamonas testosteroni JL40	6	116	5	115	113	9e-35	50	115	
query3664279	2637848632	mercuric ion transport protein	2636415745	Comamonas thiooxydans DF1	1	61	1	61	112	5e-35	93	61	
query3664279	2722619631	mercuric ion transport protein	2721755456	Acidihalobacter prosperus F5	16	115	6	105	111	3e-34	55	108	
query3664279	2581400157	mercuric ion transport protein	2579778887	Pseudomonas aeruginosa BWHPSA037	1	116	1	116	109	3e-33	47	116	
query3664279	2642371797	mercuric ion transport protein	2639763190	Pseudomonas rhodesiae LMG 17764	1	116	1	116	109	3e-33	47	116	
query3664279	2642371822	mercuric ion transport protein	2639763190	Pseudomonas rhodesiae LMG 17764	1	116	1	116	109	3e-33	47	116	
query3664279	2666488536	mercuric ion transport protein	2663763303	Pseudomonas sp. NBRC 111142	1	116	1	116	109	3e-33	47	116	
query3664279	2736094564	mercuric ion transport protein	2734482401	Pseudomonas aeruginosa RW88	1	116	1	116	109	4e-33	47	116	
query3664279	2745191494	mercuric ion transport protein	2744054662	Pseudomonas monteilii CD10_2	1	116	1	116	109	3e-33	47	116	
query3664279	2794727417	mercuric ion transport protein	2791355541	Pseudomonas sp. MPR-R5A	1	116	1	116	109	3e-33	47	116	
query3664279	2794787469	mercuric ion transport protein	2791355551	Pseudomonas sp. MPR-R5B	1	116	1	116	109	3e-33	47	116	
query3664279	2795101343	mercuric ion transport protein	2791355603	Pseudomonas sp. MPBC4-3	1	116	1	116	109	3e-33	47	116	
query3664279	2637849182	mercuric ion transport protein	2636415745	Comamonas thiooxydans DF1	1	61	1	61	108	2e-33	89	61	
query3664279	2742270043	mercuric ion transport protein	2740892159	Oleibacter sp. HI0075	11	115	14	118	107	3e-32	50	119	
query3664279	2743194514	mercuric ion transport protein	2740892368	Cupriavidus metallidurans NE12	6	116	5	115	106	5e-32	50	115	
query3664279	2597780111	mercuric ion transport protein	2597489864	Congregibacter litoralis KT71	11	115	14	118	103	1e-30	47	119	
query3664279	2753853461	MerC mercury resistance protein	2751185916	Enterobacter roggenkampii 42192	2	74	17	107	103	4e-30	65	169	
query3664279	2870236048	MerT mercuric transport protein	2870230914	Klebsiella pneumoniae 2-1	44	108	1	65	103	1e-30	91	133	
query3664279	2532555009	mercuric ion transport protein	2531839185	Paraglaciecola polaris LMG 21857	1	114	1	114	102	1e-30	42	117	
query3664279	2540471445	mercuric ion transport protein	2540341041	Pseudoalteromonas sp. BSi20311	1	114	1	114	102	1e-30	42	117	
query3664279	2655429811	mercuric ion transport protein	2654587694	Bosea vaviloviae SD260	4	115	30	143	102	4e-30	49	144	
query3664279	2660388328	MerT mercuric transport protein	2660237937	Pseudomonas lactis DSM 29142	1	60	1	60	102	8e-31	85	60	
query3664279	2776680344	mercuric ion transport protein	2775506997	Alteromonas sp. MB-3u-76	1	114	1	114	102	1e-30	42	117	
query3664279	642756408	mercuric ion transport protein	642555105	Alteromonas mediterranea DE	1	114	1	114	102	1e-30	42	117	
query3664279	2660388061	MerT mercuric transport protein	2660237937	Pseudomonas lactis DSM 29142	1	60	1	60	99.4	9e-30	83	60	
query3664279	2779694624	mercuric ion transport protein	2778261321	Parvibaculum sp. CPC32	4	116	18	132	98.6	7e-29	47	132	
query3664279	2521638063	mercuric ion transport protein	2521172617	Leisingera aquimarina DSM 24565	5	116	17	130	96.7	6e-28	46	130	
query3664279	2570642432	mercuric ion transport protein	2568526636	Methylibium sp. T29-B	8	116	7	115	96.7	3e-28	45	115	
query3664279	2532555007	mercuric ion transport protein	2531839185	Paraglaciecola polaris LMG 21857	1	108	1	109	95.1	1e-27	46	115	
query3664279	2633610513	mercuric ion transport protein	2630968880	Sphingopyxis sp. LC81	2	115	18	132	95.1	3e-27	44	132	
query3664279	2776680346	mercuric ion transport protein	2775506997	Alteromonas sp. MB-3u-76	1	108	1	109	95.1	1e-27	46	115	
query3664279	642756406	mercuric ion transport protein	642555105	Alteromonas mediterranea DE	1	108	1	109	95.1	1e-27	46	115	
query3664279	2562497564	mercuric ion transport protein	2561511209	Cycloclasticus zancles 7-ME	1	115	1	114	94.0	3e-27	44	115	
query3664279	2562495268	mercuric ion transport protein	2561511209	Cycloclasticus zancles 7-ME	1	115	1	114	94.0	3e-27	44	115	
query3664279	2597780913	mercuric ion transport protein	2597489864	Congregibacter litoralis KT71	1	116	7	123	94.0	5e-27	43	123	
query3664279	2633610684	mercuric ion transport protein	2630968880	Sphingopyxis sp. LC81	5	115	22	134	94.0	8e-27	47	137	
query3664279	2656751871	mercuric ion transport protein	2654588046	Sphingopyxis macrogoltabida 203	2	116	16	132	93.6	1e-26	46	132	
query3664279	2689352089	mercuric ion transport protein	2687453580	Sphingopyxis macrogoltabida 203N	2	116	16	132	93.6	1e-26	46	132	
query3664279	2842330806	mercuric ion transport protein	2842324504	Paraburkholderia fungorum SEMIA 4007	2	116	3	115	93.6	9e-27	51	115	
query3664279	2842354242	mercuric ion transport protein	2842348783	Paraburkholderia fungorum SEMIA 4013	2	116	3	115	93.6	9e-27	51	115	
query3664279	2776680342	MerT mercuric transport protein	2775506997	Alteromonas sp. MB-3u-76	5	115	93	205	92.8	1e-25	46	208	
query3664279	2829786906	mercuric ion transport protein	2829783330	Sphingomonas trueperi DSM 7225	5	115	22	134	92.8	2e-26	46	137	
query3664279	2830074219	mercuric ion transport protein	2830069742	Sphingobium scionense DSM 19371	5	115	22	134	92.4	3e-26	46	137	
query3664279	2556791246	mercuric ion transport protein	2554235754	Bradyrhizobium sp. OHSU_III	7	115	23	134	92.0	8e-26	44	137	
query3664279	2521638014	mercuric ion transport protein	2521172617	Leisingera aquimarina DSM 24565	2	113	11	122	91.3	7e-26	44	131	
query3664279	2538664335	mercuric ion transport protein	2537561796	Sphingobium yanoikuyae ATCC 51230	23	115	36	129	91.3	8e-26	48	130	
query3664279	2633611505	mercuric ion transport protein	2630968880	Sphingopyxis sp. LC81	23	115	36	129	91.3	6e-26	48	130	
query3664279	2579988053	mercuric ion transport protein	2579778552	Mesorhizobium sp. NBIMC_P2-C4	1	115	9	129	90.9	2e-25	44	130	
query3664279	2581314737	mercuric ion transport protein	2579778865	Mesorhizobium sp. NBIMC_P2-C2	1	115	9	129	90.9	1e-25	44	130	
query3664279	2581894706	mercuric ion transport protein	2579779004	Mesorhizobium sp. NBIMC_P2-C1	1	115	9	129	90.9	1e-25	44	130	
query3664279	2584187432	mercuric ion transport protein	2582580991	Mesorhizobium sp. NBIMC_P2-C3	1	115	9	129	90.9	1e-25	44	130	
query3664279	2596307564	mercuric ion transport protein	2595698224	Bosea thiooxidans DSM 9653	2	115	20	135	90.9	1e-25	49	138	
query3664279	2714726175	mercuric ion transport protein	2713896887	Bosea thiooxidans CGMCC 9174	2	115	20	135	90.9	1e-25	49	138	
query3664279	2844768151	mercuric ion transport protein	2844764314	Mesorhizobium sp. YL-MPnR-2016	1	115	9	129	90.9	2e-25	44	130	
query3664279	2532555019	mercuric ion transport protein	2531839185	Paraglaciecola polaris LMG 21857	24	108	23	109	90.5	1e-25	51	115	
query3664279	2570642368	mercuric ion transport protein	2568526636	Methylibium sp. T29-B	11	116	1	106	90.5	8e-26	47	106	
query3664279	2579200320	mercuric ion transport protein	2576861680	Methylibium sp. T29	11	116	1	106	90.5	8e-26	47	106	
query3664279	2834748839	mercuric ion transport protein	2834748349	Novosphingobium sp. HII-3	1	115	9	129	90.1	2e-25	44	130	
query3664279	2846786405	mercuric ion transport protein	2846780681	Agrobacterium tumefaciens CFBP6625	14	116	23	132	90.1	3e-25	46	132	
query3664279	2850614163	mercuric ion transport protein	2850609361	Agrobacterium tumefaciens CFBP6626	14	116	23	132	90.1	3e-25	46	132	
query3664279	2850614215	mercuric ion transport protein	2850609361	Agrobacterium tumefaciens CFBP6626	14	116	23	132	90.1	3e-25	46	132	
query3664279	2850619936	mercuric ion transport protein	2850614736	Agrobacterium tumefaciens CFBP6623	14	116	23	132	90.1	3e-25	46	132	
query3664279	2529367587	mercuric ion transport protein	2529292551	Bacteroidales bacterium PSC KfJoeBact2-2 (unscreened)	2	112	31	144	89.7	1e-24	46	149	
query3664279	2529367597	mercuric ion transport protein	2529292551	Bacteroidales bacterium PSC KfJoeBact2-2 (unscreened)	2	112	31	144	89.7	1e-24	46	149	
query3664279	2643329836	mercuric ion transport protein	2643221425	co-assembly of Bacteroidales bacterium PSC KfJoeBact 2-1 and 2-2 and 2-3 (Single Cell Co-Assembly - Unscreened)	2	112	31	144	89.7	1e-24	46	149	
query3664279	2776814537	mercuric ion transport protein	2775507029	Bradyrhizobium sp. SK17	2	112	31	144	89.7	7e-25	46	149	
query3664279	2633608707	mercuric ion transport protein	2630968880	Sphingopyxis sp. LC81	1	115	1	120	88.2	9e-25	43	123	
query3664279	2757421590	mercuric ion transport protein	2757320355	Maricaulis maris DSM 4734	4	116	14	128	87.4	2e-24	42	128	
query3664279	2790117213	mercuric ion transport protein	2788500277	Maricaulis sp. CPC25	4	116	14	128	87.4	1e-24	42	128	
query3664279	2850620041	mercuric ion transport protein	2850614736	Agrobacterium tumefaciens CFBP6623	2	110	17	129	87.4	3e-24	42	137	
query3664279	638141830	mercuric ion transport protein	637000157	Maricaulis maris MCS10	4	116	14	128	87.4	1e-24	42	128	
query3664279	2579692863	mercuric ion transport protein	2576861810	Defluviimonas sp. 20V17	1	116	1	127	86.7	4e-24	41	127	
query3664279	2695047020	mercuric ion transport protein	2693429897	Allgaiera indica DSM 24802	1	116	1	127	86.7	4e-24	41	127	
query3664279	2732798986	mercuric ion transport protein	2731957705	Sphingobium herbicidovorans NBRC 16415	2	116	16	131	85.9	1e-23	41	131	
query3664279	2810838869	mercuric ion transport protein	2808606815	Sphingobium herbicidovorans NBRC 16415	2	116	16	131	85.9	1e-23	41	131	
query3664279	2829786565	mercuric ion transport protein	2829783330	Sphingomonas trueperi DSM 7225	2	116	16	131	85.9	1e-23	41	131	
query3664279	2547096771	mercuric ion transport protein	2546826724	Methylobacterium sp. EUR3 AL-11	2	114	14	127	85.1	3e-23	48	131	
query3664279	2776829770	mercuric ion transport protein	2775507030	Bradyrhizobium sp. UASWS1016	10	115	32	138	85.1	4e-23	44	139	
query3664279	2776822352	mercuric ion transport protein	2775507030	Bradyrhizobium sp. UASWS1016	10	115	32	138	85.1	4e-23	44	139	
query3664279	2538664428	mercuric ion transport protein	2537561796	Sphingobium yanoikuyae ATCC 51230	2	116	16	131	84.7	3e-23	41	131	
query3664279	2746674289	mercuric ion transport protein	2744055042	Oceanicaulis sp. PT13A	4	116	14	128	84.7	2e-23	41	128	
query3664279	2778740141	mercuric ion transport protein	2778261061	Pusillimonas sp. EAC49	4	116	14	128	84.7	2e-23	41	128	
query3664279	2790562772	mercuric ion transport protein	2788500406	Oceanicaulis sp. CPC46	4	116	14	128	84.7	2e-23	41	128	
query3664279	2790568613	mercuric ion transport protein	2788500408	Oceanicaulis sp. SP73	4	116	14	128	84.7	2e-23	41	128	
query3664279	2547098520	mercuric ion transport protein	2546826724	Methylobacterium sp. EUR3 AL-11	1	115	15	132	84.3	6e-23	41	133	
query3664279	2585110224	mercuric ion transport protein	2582581268	Halomonas ilicicola DSM 19980	5	115	19	137	84.3	4e-23	38	139	
query3664279	2814962086	mercuric ion transport protein	2814123148	Methylobacterium sp. NP6	1	115	15	132	84.3	6e-23	41	133	
query3664279	2551987301	mercuric ion transport protein	2551306146	Afipia birgiae 34632	22	111	40	130	84.0	7e-23	49	135	
query3664279	2776680477	mercuric ion transport protein	2775506997	Alteromonas sp. MB-3u-76	3	108	2	109	84.0	3e-23	42	115	
query3664279	2540472473	mercuric ion transport protein	2540341041	Pseudoalteromonas sp. BSi20311	1	108	1	109	83.2	6e-23	41	115	
query3664279	2842069426	mercuric ion transport protein	2842063143	Methylobacterium brachiatum TX0642	1	110	15	127	83.2	1e-22	42	133	
query3664279	2850614154	mercuric ion transport protein	2850609361	Agrobacterium tumefaciens CFBP6626	2	115	23	139	82.8	2e-22	39	140	
query3664279	2850614206	mercuric ion transport protein	2850609361	Agrobacterium tumefaciens CFBP6626	2	115	23	139	82.8	2e-22	39	140	
query3664279	642754846	mercuric ion transport protein	642555105	Alteromonas mediterranea DE	11	115	1	105	82.8	6e-23	41	106	
query3664279	2846786396	mercuric ion transport protein	2846780681	Agrobacterium tumefaciens CFBP6625	2	115	4	120	82.4	2e-22	39	121	
query3664279	2850619927	mercuric ion transport protein	2850614736	Agrobacterium tumefaciens CFBP6623	2	115	4	120	82.4	2e-22	39	121	
query3664279	2633610511	mercuric ion transport protein	2630968880	Sphingopyxis sp. LC81	23	110	40	128	81.6	4e-22	45	135	
query3664279	2672320138	mercuric ion transport protein	2671180325	Methylobacterium sp. ME121	1	110	15	127	80.9	2e-21	42	133	
query3664279	2855926951	mercuric ion transport protein	2855920048	Methylobacterium radiotolerans MAMP 4754	1	110	15	127	80.9	2e-21	42	133	
query3664279	2695048054	mercuric ion transport protein	2693429897	Allgaiera indica DSM 24802	23	112	39	128	80.5	1e-21	46	133	
query3664279	2568881199	mercuric ion transport protein	2568526096	Afipia sp. OHSU_II-uncloned	14	115	31	134	79.0	6e-21	41	137	
query3664279	2569532487	mercuric ion transport protein	2568526295	Afipia sp. OHSU_I-uncloned	14	115	31	134	79.0	6e-21	41	137	
query3664279	2570243794	mercuric ion transport protein	2568526514	Afipia sp. OHSU_II-C1	14	115	31	134	79.0	6e-21	41	137	
query3664279	2573519598	mercuric ion transport protein	2571042730	Afipia sp. OHSU_I-C4	14	115	31	134	79.0	6e-21	41	137	
query3664279	2580261346	mercuric ion transport protein	2579778615	Paraburkholderia fungorum NBRC 102489	9	116	9	116	79.0	5e-21	41	116	
query3664279	2581143184	mercuric ion transport protein	2579778826	Afipia sp. OHSU_I-C6	14	115	31	134	79.0	6e-21	41	137	
query3664279	2584113038	mercuric ion transport protein	2582580976	Afipia sp. OHSU_II-C2	14	115	31	134	79.0	6e-21	41	137	
query3664279	2787209436	mercuric ion transport protein	2786546396	Nitrospirae bacterium CG08_land_8_20_14_0_20_52_24	24	110	33	121	79.0	3e-21	46	128	
query3664279	2787214925	mercuric ion transport protein	2786546399	Nitrospirae bacterium CG_4_10_14_3_um_filter_53_41	24	110	33	121	79.0	3e-21	46	128	
query3664279	2787229322	mercuric ion transport protein	2786546405	Nitrospirae bacterium CG_4_8_14_3_um_filter_50_41	24	110	33	121	79.0	3e-21	46	128	
query3664279	2787239267	mercuric ion transport protein	2786546408	Nitrospirae bacterium CG17_big_fil_post_rev_8_21_14_2_50_50_9	24	110	33	121	79.0	3e-21	46	128	
query3664279	2813012524	mercuric ion transport protein	2811995063	Paraburkholderia fungorum FDAARGOS_245	9	116	9	116	79.0	6e-21	41	116	
query3664279	2514136841	mercuric ion transport protein	2513237191	Komagataeibacter medellinensis NBRC 3288	1	116	22	143	78.2	1e-20	42	143	
query3664279	2586933732	mercuric ion transport protein	2585427838	Halomonas zincidurans B6	22	115	38	137	78.2	1e-20	39	139	
query3664279	2511785998	mercuric ion transport protein	2511231144	Burkholderia sp. YI23	1	116	11	132	77.8	2e-20	42	132	
query3664279	2538664421	mercuric ion transport protein	2537561796	Sphingobium yanoikuyae ATCC 51230	1	116	11	132	77.8	2e-20	42	132	
query3664279	2633610674	mercuric ion transport protein	2630968880	Sphingopyxis sp. LC81	1	116	11	132	77.8	1e-20	42	132	
query3664279	2828305707	mercuric ion transport protein	2828301124	Sphingomonas leidyi DSM 4733	1	116	11	132	77.8	1e-20	42	132	
query3664279	2841446159	mercuric ion transport protein	2841440409	Sphingobium yanoikuyae SJTF8	1	116	11	132	77.8	2e-20	42	132	
query3664279	2532552824	mercuric ion transport protein	2531839185	Paraglaciecola polaris LMG 21857	24	115	23	114	77.4	1e-20	45	115	
query3664279	2551989605	mercuric ion transport protein	2551306146	Afipia birgiae 34632	16	115	38	138	77.4	3e-20	43	141	
query3664279	2532554560	mercuric ion transport protein	2531839185	Paraglaciecola polaris LMG 21857	24	106	23	105	76.6	2e-20	46	115	
query3664279	2739745443	mercuric ion transport protein	2739367714	Rhodospirillaceae bacterium JGI 01_G16_4000m (contamination screened)	3	115	20	141	74.3	1e-19	36	149	
query3664279	2638630230	mercuric ion transport protein	2636415936	Methylobacterium variabile DSM 16961	22	115	40	133	73.6	9e-19	47	134	
query3664279	2788915586	mercuric ion transport protein	2788499891	Sutterellaceae bacterium ARS112	1	112	1	104	73.6	2e-19	42	104	
query3664279	2579689780	mercuric ion transport protein	2576861810	Defluviimonas sp. 20V17	28	109	3	84	69.7	5e-18	46	84	
query3664279	2624538445	mercuric ion transport protein	2623620456	Belnapia rosea MJ22	14	85	34	107	69.3	5e-17	53	138	
query3664279	2719775515	mercuric ion transport protein	2718218021	Acidihalobacter prosperus V6	16	55	16	55	68.2	6e-17	80	131	
query3664279	2841525242	mercuric ion transport protein	2841517901	Methylobacterium currus PR1016A	30	115	1	86	66.6	1e-16	47	87	
query3664279	2521638124	mercuric ion transport protein	2521172617	Leisingera aquimarina DSM 24565	2	114	15	131	64.3	3e-15	35	135	
query3664279	2523631804	mercuric ion transport protein	2523533522	Paucidesulfovibrio longus DSM 6739	16	112	30	126	63.5	3e-15	39	131	
query3664279	2510633477	MerT mercuric transport protein	2510461031	Pseudomonas aeruginosa LC IV, ATCC 260	1	33	1	33	63.2	1e-15	94	33	
query3664279	2510647300	MerT mercuric transport protein	2510461033	Pseudomonas aeruginosa Gessard, ATCC 262	1	33	1	33	63.2	9e-16	94	33	
query3664279	2841425989	mercuric ion transport protein	2841423562	Marinobacter sp. Arc7-DN-1	1	91	1	76	62.4	8e-15	47	112	
query3664279	2571817812	mercuric ion transport protein	2571042229	Acidithiobacillus thiooxidans A01	20	113	42	135	61.6	3e-14	38	139	
query3664279	2611748927	mercuric ion transport protein	2609460164	Acidithiobacillus thiooxidans Licanantay	20	113	42	135	61.6	3e-14	38	139	
query3664279	2611748076	mercuric ion transport protein	2609460164	Acidithiobacillus thiooxidans Licanantay	20	113	42	135	61.2	4e-14	36	139	
query3664279	2813732276	mercuric ion transport protein	2811995293	Acidithiobacillus caldus MTH-04	3	113	27	136	60.8	4e-14	35	141	
query3664279	2699273517	MerT mercuric transport protein	2698536479	Enterobacter kobei ST54:941713674	79	116	1	38	60.1	2e-14	95	38	
query3664279	2805168371	mercuric ion transport protein	2802429362	Bdellovibrionaceae bacterium ARS45	1	116	4	118	59.7	7e-14	36	118	
query3664279	2620358423	mercuric ion transport protein	2619619004	Sulfitobacter brevis DSM 11443	2	114	18	131	57.4	1e-12	33	135	
query3664279	2734608433	MerT mercuric transport protein	2734481923	Bradyrhizobium sp. JCM 18382	2	54	24	76	57.0	2e-12	55	124	
query3664279	2623265142	mercuric ion transport protein	2622736527	Sulfitobacter litoralis DSM 17584	2	114	38	151	56.6	3e-12	33	155	
query3664279	2686822274	mercuric ion transport protein	2684623108	Desulfuromonas sp. DDH964	16	116	1	98	55.8	2e-12	40	99	
query3664279	2790907349	mercuric ion transport protein	2788500502	Roseobacter sp. NP10	2	114	18	131	55.1	1e-11	34	135	
query3664279	2790927588	mercuric ion transport protein	2788500509	Roseobacter sp. SP159	2	114	18	131	55.1	9e-12	34	135	
query3664279	2597448948	mercuric ion transport protein	2596583694	Geobacter argillaceus ATCC BAA-1139	23	105	20	99	53.9	1e-11	33	111	
query3664279	2784402718	mercuric ion transport protein	2784132095	Candidatus Manganitrophus noduliformans Mn-1	1	112	1	114	52.4	1e-10	32	118	
