"Query.Sequence.Name","Gene.ID","Gene.Name","Genome.ID","Genome.Name","Query.Start.Coord","Query.End.Coord","Subject.Start.Coord","Subject.End.Coord","Bit.Score","E.value","Identities","Subject.Length","X"
"query3606101",2584394992,"P-type Cu+ transporter",2582581050,"Staphylococcus aureus DAR5839",22,90,72,140,47,9e-09,33,802,NA
"query3606101",2584540262,"P-type Cu+ transporter",2582581103,"Staphylococcus aureus DAR5857",22,90,72,140,47,9e-09,33,802,NA
"query3606101",2584554324,"P-type Cu+ transporter",2582581108,"Staphylococcus aureus DAR5849",22,90,72,140,47,9e-09,33,802,NA
"query3606101",2584592653,"P-type Cu+ transporter",2582581122,"Staphylococcus aureus DAR5797",22,90,72,140,47,9e-09,33,802,NA
"query3606101",2598440504,"P-type Cu+ transporter",2597490133,"Burkholderia multivorans DDS 15A-1",23,85,102,163,47,3e-08,41,1269,NA
"query3606101",2600463330,"P-type Cu+ transporter",2600254959,"Staphylococcus aureus DAR5790",22,90,72,140,47,9e-09,33,802,NA
"query3606101",2602617037,"P-type Cu+ transporter",2602041683,"Staphylococcus aureus DAR5794",22,90,72,140,47,9e-09,33,802,NA
"query3606101",2602630034,"P-type Cu+ transporter",2602041688,"Staphylococcus aureus DAR5834",22,90,72,140,47,9e-09,33,802,NA
"query3606101",2602755419,"P-type Cu+ transporter",2602041743,"Staphylococcus aureus DAR3150",22,90,72,140,47,1e-08,33,802,NA
"query3606101",2602759299,"P-type Cu+ transporter",2602041744,"Staphylococcus aureus DAR3153",22,90,72,140,47,9e-09,33,802,NA
"query3606101",2602811706,"P-type Cu+ transporter",2602041763,"Staphylococcus aureus DAR5868",22,90,72,140,47,1e-08,33,802,NA
"query3606101",2602814252,"P-type Cu+ transporter",2602041764,"Staphylococcus aureus DAR5873",22,90,72,140,47,9e-09,33,802,NA
"query3606101",2602817109,"P-type Cu+ transporter",2602041766,"Staphylococcus aureus DAR5791",22,90,72,140,47,9e-09,33,802,NA
"query3606101",2602819293,"P-type Cu+ transporter",2602041767,"Staphylococcus aureus DAR5796",22,90,72,140,47,9e-09,33,802,NA
"query3606101",2602822025,"P-type Cu+ transporter",2602041768,"Staphylococcus aureus DAR5848",22,90,72,140,47,9e-09,33,802,NA
"query3606101",2602838880,"P-type Cu+ transporter",2602041774,"Staphylococcus aureus DAR5894",22,90,72,140,47,1e-08,33,802,NA
"query3606101",2602847036,"P-type Cu+ transporter",2602041777,"Staphylococcus aureus DAR5815",22,90,72,140,47,9e-09,33,802,NA
"query3606101",2602849271,"P-type Cu+ transporter",2602041778,"Staphylococcus aureus DAR5835",22,90,72,140,47,9e-09,33,802,NA
"query3606101",2602994505,"P-type Cu+ transporter",2602041836,"Staphylococcus aureus DAR3236",22,90,72,140,47,9e-09,33,802,NA
"query3606101",2603010576,"P-type Cu+ transporter",2602041842,"Staphylococcus aureus DAR5869",22,90,72,140,47,1e-08,33,802,NA
"query3606101",2603014710,"P-type Cu+ transporter",2602041843,"Staphylococcus aureus DAR5881",22,90,72,140,47,1e-08,33,802,NA
"query3606101",2603016455,"P-type Cu+ transporter",2602041844,"Staphylococcus aureus DAR5885",22,90,72,140,47,1e-08,33,802,NA
"query3606101",2603020511,"P-type Cu+ transporter",2602041845,"Staphylococcus aureus DAR5887",22,90,72,140,47,1e-08,33,802,NA
"query3606101",2603028299,"P-type Cu+ transporter",2602041848,"Staphylococcus aureus DAR5792",22,90,72,140,47,9e-09,33,802,NA
"query3606101",2603029956,"P-type Cu+ transporter",2602041849,"Staphylococcus aureus DAR5854",22,90,72,140,47,9e-09,33,802,NA
"query3606101",2603032741,"P-type Cu+ transporter",2602041850,"Staphylococcus aureus DAR5856",22,90,72,140,47,9e-09,33,802,NA
"query3606101",2603041219,"P-type Cu+ transporter",2602041854,"Staphylococcus aureus DAR5804",22,90,72,140,47,9e-09,33,802,NA
"query3606101",2603044246,"P-type Cu+ transporter",2602041855,"Staphylococcus aureus DAR5817",22,90,72,140,47,9e-09,33,802,NA
"query3606101",2603046776,"P-type Cu+ transporter",2602041856,"Staphylococcus aureus DAR5824",22,90,72,140,47,9e-09,33,802,NA
"query3606101",2604183662,"P-type Cu+ transporter",2603879591,"Staphylococcus aureus DAR5793",22,90,72,140,47,9e-09,33,802,NA
"query3606101",2604186798,"P-type Cu+ transporter",2603879592,"Staphylococcus aureus DAR5795",22,90,72,140,47,9e-09,33,802,NA
"query3606101",2604188738,"P-type Cu+ transporter",2603879593,"Staphylococcus aureus DAR5845",22,90,72,140,47,9e-09,33,802,NA
"query3606101",2604200397,"P-type Cu+ transporter",2603879597,"Staphylococcus aureus DAR5830",22,90,72,140,47,9e-09,33,802,NA
"query3606101",2604202811,"P-type Cu+ transporter",2603879598,"Staphylococcus aureus DAR5832",22,90,72,140,47,9e-09,33,802,NA
"query3606101",2604205840,"P-type Cu+ transporter",2603879599,"Staphylococcus aureus DAR5841",22,90,72,140,47,9e-09,33,802,NA
"query3606101",2604480094,"P-type Cu+ transporter",2603879681,"Staphylococcus aureus DAR3152",22,90,72,140,47,1e-08,33,802,NA
"query3606101",2604483836,"P-type Cu+ transporter",2603879682,"Staphylococcus aureus DAR3175",22,90,72,140,47,9e-09,33,802,NA
"query3606101",2604513939,"P-type Cu+ transporter",2603879693,"Staphylococcus aureus DAR5888",22,90,72,140,47,1e-08,33,802,NA
"query3606101",2604550919,"P-type Cu+ transporter",2603879705,"Staphylococcus aureus DAR133",22,90,72,140,47,9e-09,33,802,NA
"query3606101",2604830497,"P-type Cu+ transporter",2603879787,"Staphylococcus aureus DAR3148",22,90,72,140,47,9e-09,33,802,NA
"query3606101",2604871011,"P-type Cu+ transporter",2603879802,"Staphylococcus aureus DAR5878",22,90,72,140,47,1e-08,33,802,NA
"query3606101",2604874612,"P-type Cu+ transporter",2603879803,"Staphylococcus aureus DAR5884",22,90,72,140,47,1e-08,33,802,NA
"query3606101",2604880421,"P-type Cu+ transporter",2603879805,"Staphylococcus aureus DAR5891",22,90,72,140,47,9e-09,33,802,NA
"query3606101",2604900366,"P-type Cu+ transporter",2603879811,"Staphylococcus aureus DAR5859",22,90,72,140,47,9e-09,33,802,NA
"query3606101",2604922128,"P-type Cu+ transporter",2603879819,"Staphylococcus aureus DAR5809",22,90,72,140,47,9e-09,33,802,NA
"query3606101",2604927641,"P-type Cu+ transporter",2603879821,"Staphylococcus aureus DAR5828",22,90,72,140,47,9e-09,33,802,NA
"query3606101",2604930813,"P-type Cu+ transporter",2603879822,"Staphylococcus aureus DAR5831",22,90,72,140,47,9e-09,33,802,NA
"query3606101",2605198295,"P-type Cu+ transporter",2603879903,"Staphylococcus aureus DAR3143",22,90,72,140,47,9e-09,33,802,NA
"query3606101",2605239555,"P-type Cu+ transporter",2603879918,"Staphylococcus aureus DAR5880",22,90,72,140,47,9e-09,33,802,NA
"query3606101",2605258162,"P-type Cu+ transporter",2603879924,"Staphylococcus aureus DAR116",22,90,72,140,47,9e-09,33,802,NA
"query3606101",2605270027,"P-type Cu+ transporter",2603879928,"Staphylococcus aureus DAR5799",22,90,72,140,47,9e-09,33,802,NA
"query3606101",2605273114,"P-type Cu+ transporter",2603879929,"Staphylococcus aureus DAR5813",22,90,72,140,47,9e-09,33,802,NA
"query3606101",2605276391,"P-type Cu+ transporter",2603879930,"Staphylococcus aureus DAR5837",22,90,72,140,47,9e-09,33,802,NA
"query3606101",2605582934,"P-type Cu+ transporter",2603880025,"Staphylococcus aureus DAR5886",22,90,72,140,47,1e-08,33,802,NA
"query3606101",2605616937,"P-type Cu+ transporter",2603880037,"Staphylococcus aureus DAR5842",22,90,72,140,47,1e-08,33,802,NA
"query3606101",2605620278,"P-type Cu+ transporter",2603880038,"Staphylococcus aureus DAR5860",22,90,72,140,47,9e-09,33,802,NA
"query3606101",2605623195,"P-type Cu+ transporter",2603880039,"Staphylococcus aureus DAR5892",22,90,72,140,47,9e-09,33,802,NA
"query3606101",2605625396,"P-type Cu+ transporter",2603880040,"Staphylococcus aureus DAR5823",22,90,72,140,47,9e-09,33,802,NA
"query3606101",2605628210,"P-type Cu+ transporter",2603880041,"Staphylococcus aureus DAR5826",22,90,72,140,47,9e-09,33,802,NA
"query3606101",2605963993,"P-type Cu+ transporter",2603880145,"Staphylococcus aureus DAR5874",22,90,72,140,47,9e-09,33,802,NA
"query3606101",2611691618,"P-type Cu+ transporter",2609460149,"Amycolatopsis mediterranei DSM 46096 (contamination screened)",20,91,9,78,47,4e-08,41,756,NA
"query3606101",2618774843,"P-type Cu+ transporter",2617271095,"Staphylococcus aureus aureus MRSA_E1",22,90,72,140,47,9e-09,33,802,NA
"query3606101",2618777639,"P-type Cu+ transporter",2617271096,"Staphylococcus aureus aureus MRSA_P1",22,90,72,140,47,9e-09,33,802,NA
"query3606101",2618843412,"P-type Cu+ transporter",2617271117,"Staphylococcus aureus aureus MRSA_P11",22,90,72,140,47,9e-09,33,802,NA
"query3606101",2618847612,"P-type Cu+ transporter",2617271118,"Staphylococcus aureus aureus MRSA_P12",22,90,72,140,47,9e-09,33,802,NA
"query3606101",2618849955,"P-type Cu+ transporter",2617271119,"Staphylococcus aureus aureus MRSA_P13",22,90,72,140,47,9e-09,33,802,NA
"query3606101",2618851270,"P-type Cu+ transporter",2617271120,"Staphylococcus aureus aureus MRSA_P14",22,90,72,140,47,9e-09,33,802,NA
"query3606101",2618854496,"P-type Cu+ transporter",2617271121,"Staphylococcus aureus aureus MRSA_P2",22,90,72,140,47,9e-09,33,802,NA
"query3606101",2618909967,"P-type Cu+ transporter",2617271138,"Staphylococcus aureus aureus MRSA_P3",22,90,72,140,47,9e-09,33,802,NA
"query3606101",2618912163,"P-type Cu+ transporter",2617271139,"Staphylococcus aureus aureus MRSA_P4",22,90,72,140,47,9e-09,33,802,NA
"query3606101",2618917138,"P-type Cu+ transporter",2617271140,"Staphylococcus aureus aureus MRSA_P5",22,90,72,140,47,9e-09,33,802,NA
"query3606101",2618919004,"P-type Cu+ transporter",2617271141,"Staphylococcus aureus aureus MRSA_P6",22,90,72,140,47,9e-09,33,802,NA
"query3606101",2618921553,"P-type Cu+ transporter",2617271142,"Staphylococcus aureus aureus MRSA_P7",22,90,72,140,47,9e-09,33,802,NA
"query3606101",2618924169,"P-type Cu+ transporter",2617271143,"Staphylococcus aureus aureus MRSA_P8",22,90,72,140,47,9e-09,33,802,NA
"query3606101",2618926448,"P-type Cu+ transporter",2617271144,"Staphylococcus aureus aureus MRSA_P9",22,90,72,140,47,9e-09,33,802,NA
"query3606101",2618929727,"P-type Cu+ transporter",2617271145,"Staphylococcus aureus aureus MRSA_S2",22,90,72,140,47,9e-09,33,802,NA
"query3606101",2618932728,"P-type Cu+ transporter",2617271146,"Staphylococcus aureus aureus MRSA_S3",22,90,72,140,47,9e-09,33,802,NA
"query3606101",2618998829,"P-type Cu+ transporter",2617271171,"Staphylococcus aureus aureus MRSA_P10",22,90,72,140,47,9e-09,33,802,NA
"query3606101",2620949798,"P-type Cu+ transporter",2619619206,"Herbaspirillum sp. RV1423",22,89,82,148,47,3e-08,38,826,NA
"query3606101",2628004918,"P-type Cu+ transporter",2627853545,"Thiobacillus sp. Bin4_E1B",21,91,67,136,47,1e-08,37,788,NA
"query3606101",2641372110,"P-type Cu+ transporter",2639762946,"Bacillus sp. UMTAT18",25,85,8,68,47,2e-08,33,805,NA
"query3606101",2668834204,"copper/silver-translocating P-type ATPase",2667527623,"Acinetobacter baumannii ABBL142",25,85,14,73,47,NA,43,823,NA
"query3606101",2674167977,"P-type Cu+ transporter",2671180783,"Staphylococcus aureus aureus MRSA_S1",22,90,72,140,47,9e-09,33,802,NA
"query3606101",2677876436,"P-type Cu+ transporter",2675903414,"Staphylococcus aureus CC072",22,90,72,140,47,9e-09,33,802,NA
"query3606101",2692770217,"copper/silver-translocating P-type ATPase",2690316226,"Acinetobacter baumannii ABBL143",25,85,14,73,47,NA,43,823,NA
"query3606101",2699756505,"P-type Cu+ transporter",2698536602,"Bacillus cereus PE5-132",25,85,8,68,47,1e-08,33,503,NA
"query3606101",2707552477,"P-type Cu+ transporter",2706794589,"Rhodococcus sp. 311R",19,89,11,79,47,3e-08,35,753,NA
"query3606101",2716240554,"P-type Cu+ transporter",2713897250,"Bacillus cereus B4079",25,85,8,68,47,2e-08,33,805,NA
"query3606101",2729170494,"P-type Cu+ transporter",2728369101,"Bacillus cereus FSL W8-0932",25,85,8,68,47,2e-08,33,805,NA
"query3606101",2744252613,"P-type Cu+ transporter",2744054444,"Bacillus cereus B4120",26,90,77,141,47,NA,35,806,NA
"query3606101",2744256017,"P-type Cu+ transporter",2744054445,"Bacillus cereus B4155",26,90,77,141,47,NA,35,806,NA
"query3606101",2788622820,"copper chaperone",2788499826,"Sulfurirhabdus autotrophica DSM 100309",26,85,6,65,47,1e-09,38,69,NA
"query3606101",2792832696,"P-type Cu+ transporter",2791355137,"Paraburkholderia piptadeniae STM7183",22,85,18,84,47,4e-08,42,846,NA
"query3606101",2816027147,"P-type Cu+ transporter",2814123437,"Burkholderia vietnamiensis HI3908",20,85,9,73,47,3e-08,39,924,NA
"query3606101",2817433411,"P-type Cu+ transporter",2816332283,"Amycolatopsis mediterranei HP-130",20,91,9,78,47,4e-08,41,756,NA
"query3606101",2837351169,"heavy metal translocating P-type ATPase",2837349240,"Pusillimonas maritima L52-1-41",24,89,6,70,47,1e-08,38,751,NA
"query3606101",2841425984,"MerR family transcriptional regulator, copper efflux regulator",2841423562,"Marinobacter sp. Arc7-DN-1",22,89,152,219,47,1e-08,32,224,NA
"query3606101",2861115103,"P-type Cu+ transporter",2861112540,"Staphylococcus aureus sv. SED CFSAN007850",22,90,72,140,47,9e-09,33,802,NA
"query3606101",651609086,"P-type Cu+ transporter",651324024,"Desmospora sp. 8437",25,85,6,66,47,1e-08,34,800,NA
"query3606101",2515448718,"copper chaperone",2515154076,"Thiobacillus thioparus DSM 505",24,85,4,65,46.6,1e-09,39,69,NA
"query3606101",2525737366,"copper chaperone",2524614765,"Gordonia amicalis CCMA-559",23,85,4,65,46.6,2e-09,38,68,NA
"query3606101",2554037161,"P-type Cu+ transporter",2551306679,"Nocardiopsis salina YIM 90010",16,85,5,73,46.6,3e-08,36,754,NA
"query3606101",2566767855,"P-type Cu+ transporter",2565956706,"Pseudomonas sp. G5(2012)",22,91,71,139,46.6,4e-08,39,797,NA
"query3606101",2571818973,"copper chaperone",2571042229,"Acidithiobacillus thiooxidans A01",24,90,4,67,46.6,1e-09,42,68,NA
"query3606101",2587990668,"P-type Cu+ transporter",2585428127,"Acidithrix ferrooxidans Py-F3",22,89,16,82,46.6,2e-08,35,763,NA
"query3606101",2611748929,"mercuric reductase",2609460164,"Acidithiobacillus thiooxidans Licanantay",22,89,3,69,46.6,2e-08,42,552,NA
"query3606101",2704060100,"periplasmic mercuric ion binding protein",2703718695,"Enterobacter asburiae ST252:950126202",11,62,8,61,46.6,9e-09,41,93,NA
"query3606101",2769351053,"P-type Cu+ transporter",2767802239,"Acinetobacter idrijaensis MII",21,85,76,139,46.6,2e-08,40,897,NA
"query3606101",2795658047,"P-type Cu+ transporter",2795385397,"Cytobacillus horneckiae 1P01SC",22,85,7,70,46.6,3e-08,30,806,NA
"query3606101",2797351655,"P-type Cu+ transporter",2795385779,"Mycobacteroides abscessus abscessus 1135",21,91,26,96,46.6,4e-08,31,526,NA
"query3606101",2554746858,"copper chaperone",2554235118,"Staphylococcus epidermidis UC7032",21,86,3,67,46.2,2e-09,30,69,NA
"query3606101",2571817810,"mercuric reductase",2571042229,"Acidithiobacillus thiooxidans A01",22,89,3,69,46.2,2e-08,42,552,NA
"query3606101",2598440504,"P-type Cu+ transporter",2597490133,"Burkholderia multivorans DDS 15A-1",20,85,184,248,46.2,NA,39,1269,NA
"query3606101",2598440504,"P-type Cu+ transporter",2597490133,"Burkholderia multivorans DDS 15A-1",20,85,269,333,46.2,NA,39,1269,NA
"query3606101",2653244499,"P-type E1-E2 ATPase",2651869891,"Candidate division SPAM bacterium AG_278_N11",24,85,6,67,46.2,7e-09,32,425,NA
"query3606101",2691439077,"P-type Cu+ transporter",2690315887,"Paenibacillus glucanolyticus SLM1",25,85,13,73,46.2,5e-08,33,812,NA
"query3606101",2704966681,"P-type Cu+ transporter",2703718890,"Bacillus cereus PE8-121b",26,90,77,141,46.2,NA,35,805,NA
"query3606101",2753020256,"P-type Cu+ transporter",2751185721,"Acidihalobacter ferrooxydans V8",22,85,8,71,46.2,2e-08,30,821,NA
"query3606101",2769351053,"P-type Cu+ transporter",2767802239,"Acinetobacter idrijaensis MII",21,90,143,210,46.2,NA,37,897,NA
"query3606101",2784405845,"P-type Cu+ transporter",2784132095,"Candidatus Manganitrophus noduliformans Mn-1",22,85,15,78,46.2,3e-08,38,813,NA
"query3606101",2792832696,"P-type Cu+ transporter",2791355137,"Paraburkholderia piptadeniae STM7183",26,85,106,164,46.2,NA,40,846,NA
"query3606101",2793708098,"P-type Cu+ transporter",2791355346,"Burkholderia aenigmatica AU17325",19,91,17,88,46.2,7e-08,37,1033,NA
"query3606101",2794847606,"P-type Cu+ transporter",2791355562,"Pseudomonas sp. GP01-A3",22,85,17,79,46.2,5e-08,41,806,NA
"query3606101",2794852135,"P-type Cu+ transporter",2791355563,"Pseudomonas sp. GP01-A14",22,85,17,79,46.2,5e-08,41,806,NA
"query3606101",2794861481,"P-type Cu+ transporter",2791355564,"Pseudomonas sp. GP01-A6",22,85,17,79,46.2,5e-08,41,806,NA
"query3606101",2795010008,"P-type Cu+ transporter",2791355588,"Pseudomonas sp. FW215-L2",22,85,17,79,46.2,5e-08,41,806,NA
"query3606101",2795234539,"P-type Cu+ transporter",2791355624,"Pseudomonas sp. GP01-A4",22,85,17,79,46.2,5e-08,41,806,NA
"query3606101",2795241190,"P-type Cu+ transporter",2791355625,"Pseudomonas sp. GP01-A11",22,85,17,79,46.2,5e-08,41,806,NA
"query3606101",2795259935,"P-type Cu+ transporter",2791355628,"Pseudomonas sp. GP01-A5",22,85,17,79,46.2,5e-08,41,806,NA
"query3606101",2795266468,"P-type Cu+ transporter",2791355629,"Pseudomonas sp. GP01-A13",22,85,17,79,46.2,5e-08,41,806,NA
"query3606101",2795273190,"P-type Cu+ transporter",2791355630,"Pseudomonas sp. GP01-A15",22,85,17,79,46.2,5e-08,41,806,NA
"query3606101",2795280258,"P-type Cu+ transporter",2791355631,"Pseudomonas sp. GP01-A9",22,85,17,79,46.2,5e-08,41,806,NA
"query3606101",2795286592,"P-type Cu+ transporter",2791355632,"Pseudomonas sp. GP01-A8",22,85,17,79,46.2,5e-08,41,806,NA
"query3606101",2795294157,"P-type Cu+ transporter",2791355633,"Pseudomonas sp. GP01-A1",22,85,17,79,46.2,5e-08,41,806,NA
"query3606101",2834562446,"P-type Cu+ transporter",2834560794,"Brevibacterium casei OG2",21,91,2,70,46.2,2e-08,32,780,NA
"query3606101",2844306871,"P-type Cu2+ transporter",2844301416,"Acidovorax cavernicola 1011MAR4D40.2",26,86,53,113,46.2,5e-08,38,775,NA
"query3606101",646167920,"P-type Cu+ transporter",645951810,"Enhydrobacter aerosaccus SK60",19,91,13,85,46.2,2e-08,27,765,NA
"query3606101",2515446948,"P-type Cu+ transporter",2515154076,"Thiobacillus thioparus DSM 505",21,91,67,136,45.8,3e-08,37,788,NA
"query3606101",2523350755,"copper chaperone",2523231036,"Gordonia aichiensis NBRC 108223",23,85,3,64,45.8,4e-09,41,67,NA
"query3606101",2611748374,"copper chaperone",2609460164,"Acidithiobacillus thiooxidans Licanantay",24,90,4,67,45.8,3e-09,42,68,NA
"query3606101",2628267758,"copper chaperone",2627853623,"Listeria innocua 12KSM",22,86,2,66,45.8,2e-09,37,68,NA
"query3606101",2636579395,"P-type Cu+ transporter",2636415438,"Paeniclostridium sordellii 8483",26,85,1,60,45.8,7e-08,28,751,NA
"query3606101",2641372110,"P-type Cu+ transporter",2639762946,"Bacillus sp. UMTAT18",26,90,77,141,45.8,NA,35,805,NA
"query3606101",2667979411,"P-type Cu+ transporter",2667527394,"Mycetocola miduiensis CGMCC 1.11101",22,89,4,69,45.8,3e-08,37,744,NA
"query3606101",2699756505,"P-type Cu+ transporter",2698536602,"Bacillus cereus PE5-132",26,90,77,141,45.8,NA,35,503,NA
"query3606101",2716240554,"P-type Cu+ transporter",2713897250,"Bacillus cereus B4079",26,90,77,141,45.8,NA,34,805,NA
"query3606101",2729030495,"P-type Cu+ transporter",2728369074,"Bacillus wiedmannii FSL K6-0069",26,90,77,141,45.8,NA,35,806,NA
"query3606101",2729170494,"P-type Cu+ transporter",2728369101,"Bacillus cereus FSL W8-0932",26,90,77,141,45.8,NA,35,805,NA
"query3606101",2732579620,"mercuric reductase",2731957649,"Variovorax soli NBRC 106424",25,85,3,62,45.8,5e-08,41,560,NA
"query3606101",2741409074,"copper chaperone CopZ",2740891993,"Candidatus Heimdallarchaeota archaeon LC_3",26,85,9,68,45.8,7e-09,25,80,NA
"query3606101",2754791578,"P-type Cu+ transporter",2754412364,"Burkholderia savannae BDU18",12,88,210,287,45.8,7e-08,38,1062,NA
"query3606101",2754823598,"P-type Cu+ transporter",2754412369,"Burkholderia sp. MSMB1498",12,88,210,287,45.8,7e-08,38,1062,NA
"query3606101",2766160550,"P-type Cu+ transporter",2765235973,"Burkholderia savannae BDU19",12,88,210,287,45.8,7e-08,38,1062,NA
"query3606101",2770330616,"heavy-metal-associated domain-containing protein",2767802471,"candidate division AD3 bacterium bin 3",22,85,16,79,45.8,3e-08,31,231,NA
"query3606101",2839030995,"P-type Cu+ transporter",2839026242,"Brevibacillus gelatini DSM 100115",21,85,5,69,45.8,5e-08,31,805,NA
"query3606101",2839306983,"P-type Cu2+ transporter",2839303116,"Variovorax sp. JS1663",28,86,57,115,45.8,7e-08,39,776,NA
"query3606101",2850615613,"heavy metal translocating P-type ATPase",2850614736,"Agrobacterium tumefaciens CFBP6623",22,88,75,141,45.8,5e-08,36,834,NA
"query3606101",2851114654,"P-type Cu+ transporter",2851114255,"Serratia marcescens AR_0027",22,85,81,144,45.8,5e-08,36,851,NA
"query3606101",2580260946,"P-type Cu+ transporter",2579778615,"Paraburkholderia fungorum NBRC 102489",5,91,64,152,45.4,1e-07,33,815,NA
"query3606101",2585849296,"copper chaperone",2585427595,"Rhizobium tropici PTD1",23,85,10,72,45.4,1e-08,30,77,NA
"query3606101",2596668849,"copper chaperone",2596583518,"Marmoricola sp. CNJ780",26,86,6,66,45.4,8e-09,31,68,NA
"query3606101",2598440504,"P-type Cu+ transporter",2597490133,"Burkholderia multivorans DDS 15A-1",20,85,439,503,45.4,NA,38,1269,NA
"query3606101",2630958399,"copper-transporting P-type ATPase V",2627854290,"Amycolatopsis niigatensis DSM 45165",22,85,21,84,45.4,1e-07,36,737,NA
"query3606101",2637956865,"P-type Cu+ transporter",2636415771,"Paraburkholderia fungorum ATCC BAA-463",5,91,64,152,45.4,1e-07,33,815,NA
"query3606101",2640479320,"copper chaperone",2639762722,"Staphylococcus warneri 1DB1",26,86,6,66,45.4,3e-09,31,68,NA
"query3606101",2652356741,"P-type Cu+ transporter",2651869670,"Staphylococcus cohnii cohnii 532",25,85,8,67,45.4,NA,34,794,NA
"query3606101",2677199453,"P-type Cu+ transporter",2675903240,"Mycolicibacterium iranicum H39",22,87,11,74,45.4,9e-08,38,748,NA
"query3606101",2690926199,"copper chaperone",2690315740,"Staphylococcus aureus NRS178",26,86,6,66,45.4,3e-09,31,68,NA
"query3606101",2691440414,"P-type Cu+ transporter",2690315887,"Paenibacillus glucanolyticus SLM1",20,91,70,141,45.4,NA,31,804,NA
"query3606101",2710229683,"P-type Cu+ transporter",2708743155,"Paraburkholderia insulsa LMG 28183",5,91,64,152,45.4,1e-07,33,815,NA
"query3606101",2722619160,"mercuric reductase",2721755456,"Acidihalobacter prosperus F5",23,85,6,67,45.4,4e-08,37,547,NA
"query3606101",2729285936,"P-type Cu+ transporter",2728369127,"Pseudomonas sp. ABFPK",21,91,70,139,45.4,7e-08,33,799,NA
"query3606101",2732595493,"copper chaperone",2731957652,"Cytobacillus firmus NBRC 15306",22,86,2,66,45.4,5e-09,29,68,NA
"query3606101",2743198425,"copper chaperone",2740892368,"Cupriavidus metallidurans NE12",22,85,2,65,45.4,2e-08,38,100,NA
"query3606101",2775148565,"P-type Cu+ transporter",2773857996,"Brochothrix thermosphacta Bth-7816",22,85,3,66,45.4,3e-08,28,805,NA
"query3606101",2778235987,"P-type Cu+ transporter",2775507281,"Burkholderia sp. MSMB617WGS",12,85,210,284,45.4,9e-08,38,974,NA
"query3606101",2788674998,"copper chaperone",2788499837,"Rhizobium sp. WW_1",23,85,10,72,45.4,1e-08,30,77,NA
"query3606101",2813010482,"P-type Cu+ transporter",2811995063,"Paraburkholderia fungorum FDAARGOS_245",5,91,64,152,45.4,1e-07,33,815,NA
"query3606101",2815108767,"copper chaperone",2814123191,"Cytobacillus firmus NCTC 10335",22,86,3,67,45.4,5e-09,29,69,NA
"query3606101",2817373604,"copper chaperone",2816332273,"Listeria innocua MOD1_LS888",22,86,2,66,45.4,4e-09,35,68,NA
"query3606101",2842329863,"P-type Cu+ transporter",2842324504,"Paraburkholderia fungorum SEMIA 4007",5,91,64,152,45.4,1e-07,33,815,NA
"query3606101",2842354671,"P-type Cu+ transporter",2842348783,"Paraburkholderia fungorum SEMIA 4013",5,91,64,152,45.4,1e-07,33,815,NA
"query3606101",2842460120,"P-type Cu+ transporter",2842454564,"Paraburkholderia fungorum SEMIA 4056",5,91,64,152,45.4,1e-07,33,815,NA
"query3606101",2861250056,"P-type Cu+ transporter",2861248673,"Oceanithermus desulfurans DSM 15757",22,85,50,113,45.4,3e-08,33,891,NA
"query3606101",651153473,"copper-transporting P-type ATPase V",651053061,"Pseudonocardia dioxanivorans CB1190",22,85,21,84,45.4,1e-07,36,737,NA
"query3606101",651608160,"P-type Cu+ transporter",651324024,"Desmospora sp. 8437",22,91,71,140,45.4,NA,27,801,NA
"query3606101",2538641411,"copper chaperone",2537561791,"Staphylococcus epidermidis VCU065",22,86,2,66,45.1,4e-09,29,69,NA
"query3606101",2562553511,"P-type Cu+ transporter",2561511227,"Exiguobacterium chiriqhucha GIC31",21,91,71,141,45.1,5e-08,30,819,NA
"query3606101",2571817978,"P-type Cu+ transporter",2571042229,"Acidithiobacillus thiooxidans A01",26,85,73,132,45.1,NA,38,810,NA
"query3606101",2583229620,"copper chaperone",2582580756,"Staphylococcus epidermidis VCU013",22,86,2,66,45.1,5e-09,29,69,NA
"query3606101",2586063366,"P-type Cu+ transporter",2585427649,"Amycolatopsis japonica MG417-CF17, DSM 44213",21,85,3,65,45.1,2e-07,40,742,NA
"query3606101",2586933523,"P-type Cu+ transporter",2585427838,"Halomonas zincidurans B6",21,85,2,65,45.1,7e-08,35,829,NA
"query3606101",2596635859,"copper chaperone",2596583511,"Thiohalorhabdus denitrificans HL19",25,89,5,66,45.1,5e-09,40,67,NA
"query3606101",2598440504,"P-type Cu+ transporter",2597490133,"Burkholderia multivorans DDS 15A-1",20,85,354,418,45.1,NA,38,1269,NA
"query3606101",2611749687,"P-type Cu+ transporter",2609460164,"Acidithiobacillus thiooxidans Licanantay",26,85,73,132,45.1,NA,38,810,NA
"query3606101",2611748830,"copper chaperone",2609460164,"Acidithiobacillus thiooxidans Licanantay",24,90,4,67,45.1,8e-09,37,68,NA
"query3606101",2618420801,"P-type Cu+ transporter",2617271008,"Burkholderia gladioli ATCC 25417",24,85,387,447,45.1,NA,39,1131,NA
"query3606101",2620090040,"P-type Cu+ transporter",2619618959,"Marinobacter sp. DSM 26291",22,85,69,132,45.1,9e-08,34,828,NA
"query3606101",2635928378,"copper/silver-translocating P-type ATPase",2634166495,"Acinetobacter baumannii 269",25,85,14,73,45.1,NA,41,823,NA
